nome,preco,quantidade,tipo,data_scraping
Adesivo | G2 Esports (Dourado) | Xangai 2024,88.37,13,Legends,2024-12-09
Adesivo | Djoko (Purpurinado) | Xangai 2024,0.11,56,Autographs,2024-12-08
Adesivo | Twistzz | Xangai 2024,0.43,17,Autographs,2024-12-09
Adesivo | skullz | Xangai 2024,0.19,41,Autographs,2024-12-09
Adesivo | 910 (Purpurinado) | Xangai 2024,7.25,6,Autographs,2024-12-09
Adesivo | jL (Purpurinado) | Xangai 2024,0.32,42,Autographs,2024-12-08
Adesivo | snow (Purpurinado) | Xangai 2024,0.96,8,Autographs,2024-12-09
Adesivo | sjuush (Purpurinado) | Xangai 2024,0.05,62,Autographs,2024-12-09
Adesivo | m0NESY | Xangai 2024,0.51,28,Autographs,2024-12-09
Adesivo | Aleksib (Purpurinado) | Xangai 2024,0.19,62,Autographs,2024-12-09
Adesivo | Ex3rcice (Purpurinado) | Xangai 2024,0.07,36,Autographs,2024-12-08
Cápsula de Autógrafos dos Desafiantes do Xangai 2024,1.05,484,Autographs,2024-12-08
Adesivo | paiN Gaming (Dourado) | Xangai 2024,3.95,11,Challengers,2024-12-09
Adesivo | Fnatic (Dourado) | Xangai 2024,3.71,10,Challengers,2024-12-09
Adesivo | BIG (Holográfico) | Xangai 2024,3.27,8,Challengers,2024-12-09
Adesivo | BIG (Dourado) | Xangai 2024,8.82,12,Challengers,2024-12-09
Adesivo | Complexity Gaming (Holográfico) | Xangai 2024,2.09,16,Challengers,2024-12-08
Adesivo | FURIA (Dourado) | Xangai 2024,20.96,6,Challengers,2024-12-09
Adesivo | Complexity Gaming (Dourado) | Xangai 2024,4.15,9,Challengers,2024-12-09
Adesivo | The MongolZ (Dourado) | Xangai 2024,86.85,2,Challengers,2024-12-09
Adesivo | paiN Gaming (Holográfico) | Xangai 2024,4.11,15,Challengers,2024-12-09
Adesivo | Virtus.pro (Dourado) | Xangai 2024,5.66,13,Challengers,2024-12-09
Adesivo | The MongolZ (Holográfico) | Xangai 2024,21.75,12,Challengers,2024-12-09
Adesivo | Virtus.pro (Holográfico) | Xangai 2024,2.43,9,Challengers,2024-12-09
Adesivo | Team Liquid (Dourado) | Xangai 2024,40.25,5,Challengers,2024-12-09
Adesivo | Complexity Gaming (Purpurinado) | Xangai 2024,0.17,24,Challengers,2024-12-08
Adesivo | FURIA (Purpurinado) | Xangai 2024,0.42,24,Challengers,2024-12-09
Cápsula de Adesivos das Desafiantes do Xangai 2024,1.05,482,Challengers,2024-12-09
Adesivo | The MongolZ (Purpurinado) | Xangai 2024,4.96,23,Challengers,2024-12-09
Adesivo | Fnatic (Holográfico) | Xangai 2024,1.93,21,Challengers,2024-12-09
Adesivo | Fnatic (Purpurinado) | Xangai 2024,0.27,33,Challengers,2024-12-09
Adesivo | Fnatic | Xangai 2024,0.04,40,Challengers,2024-12-09
Adesivo | The MongolZ | Xangai 2024,1.24,30,Challengers,2024-12-08
Adesivo | Team Liquid (Holográfico) | Xangai 2024,5.7,13,Challengers,2024-12-09
Adesivo | Team Liquid | Xangai 2024,0.05,59,Challengers,2024-12-09
Adesivo | paiN Gaming | Xangai 2024,0.04,70,Challengers,2024-12-09
Adesivo | BIG | Xangai 2024,0.04,50,Challengers,2024-12-09
Adesivo | BIG (Purpurinado) | Xangai 2024,0.19,27,Challengers,2024-12-08
Adesivo | paiN Gaming (Purpurinado) | Xangai 2024,0.11,33,Challengers,2024-12-09
Adesivo | Virtus.pro (Purpurinado) | Xangai 2024,0.23,24,Challengers,2024-12-09
Adesivo | FURIA | Xangai 2024,0.05,79,Challengers,2024-12-09
Adesivo | Team Liquid (Purpurinado) | Xangai 2024,0.37,34,Challengers,2024-12-09
Adesivo | MIBR (Dourado) | Xangai 2024,3.91,8,Contenders,2024-12-09
Adesivo | Cloud9 (Dourado) | Xangai 2024,5.75,9,Contenders,2024-12-08
Adesivo | GamerLegion (Holográfico) | Xangai 2024,1.92,29,Contenders,2024-12-09
Adesivo | Imperial Esports (Dourado) | Xangai 2024,2.99,15,Contenders,2024-12-09
Adesivo | Rare Atom (Dourado) | Xangai 2024,36.49,8,Contenders,2024-12-09
Adesivo | FlyQuest (Dourado) | Xangai 2024,44.42,2,Contenders,2024-12-09
Adesivo | Passion UA (Dourado) | Xangai 2024,6.73,8,Contenders,2024-12-09
Adesivo | Rare Atom (Holográfico) | Xangai 2024,10.41,12,Contenders,2024-12-09
Adesivo | MIBR (Holográfico) | Xangai 2024,2.16,17,Contenders,2024-12-09
Adesivo | Perfect World (Dourado) | Xangai 2024,35.27,2,Legends,2024-12-09
Adesivo | Wildcard (Purpurinado) | Xangai 2024,0.5,26,Contenders,2024-12-09
Adesivo | Wildcard (Holográfico) | Xangai 2024,5.68,14,Contenders,2024-12-09
Adesivo | Imperial Esports (Purpurinado) | Xangai 2024,0.2,29,Contenders,2024-12-09
Adesivo | MIBR | Xangai 2024,0.04,108,Contenders,2024-12-09
Adesivo | Perfect World (Holográfico) | Xangai 2024,6.91,33,Legends,2024-12-09
Adesivo | GamerLegion | Xangai 2024,0.03,145,Contenders,2024-12-08
Adesivo | Wildcard (Dourado) | Xangai 2024,9.93,14,Contenders,2024-12-09
Adesivo | Imperial Esports | Xangai 2024,0.05,49,Contenders,2024-12-09
Adesivo | Wildcard | Xangai 2024,0.06,97,Contenders,2024-12-09
Adesivo | FlyQuest (Purpurinado) | Xangai 2024,0.75,33,Contenders,2024-12-09
Adesivo | Cloud9 | Xangai 2024,0.05,58,Contenders,2024-12-09
Adesivo | Rare Atom | Xangai 2024,0.27,68,Contenders,2024-12-09
Adesivo | MIBR (Purpurinado) | Xangai 2024,0.09,51,Contenders,2024-12-09
Adesivo | GamerLegion (Purpurinado) | Xangai 2024,0.07,33,Contenders,2024-12-09
Adesivo | Perfect World (Purpurinado) | Xangai 2024,0.52,71,Contenders,2024-12-09
Adesivo | GamerLegion (Dourado) | Xangai 2024,3.4,8,Contenders,2024-12-09
Adesivo | Perfect World | Xangai 2024,0.06,110,Legends,2024-12-09
Adesivo | Cloud9 (Purpurinado) | Xangai 2024,0.63,17,Contenders,2024-12-09
Adesivo | Passion UA | Xangai 2024,0.11,54,Contenders,2024-12-09
Adesivo | Passion UA (Purpurinado) | Xangai 2024,0.37,22,Contenders,2024-12-09
Adesivo | FlyQuest | Xangai 2024,0.08,72,Contenders,2024-12-09
Adesivo | FlyQuest (Holográfico) | Xangai 2024,9.68,17,Contenders,2024-12-09
Adesivo | Complexity Gaming | Xangai 2024,0.04,48,Challengers,2024-12-09
Adesivo | Virtus.pro | Xangai 2024,0.06,55,Challengers,2024-12-09
Adesivo | FURIA (Holográfico) | Xangai 2024,9.7,6,Challengers,2024-12-09
Adesivo | Cloud9 (Holográfico) | Xangai 2024,4.29,10,Contenders,2024-12-09
Adesivo | Imperial Esports (Holográfico) | Xangai 2024,2.23,19,Contenders,2024-12-08
Adesivo | Passion UA (Holográfico) | Xangai 2024,4.34,12,Contenders,2024-12-09
Adesivo | Rare Atom (Purpurinado) | Xangai 2024,1.93,12,Contenders,2024-12-08
Adesivo | Team Spirit (Purpurinado) | Xangai 2024,0.7,44,Legends,2024-12-09
Adesivo | Natus Vincere (Purpurinado) | Xangai 2024,0.38,71,Legends,2024-12-08
Adesivo | G2 Esports (Purpurinado) | Xangai 2024,1.04,33,Legends,2024-12-08
Adesivo | FaZe Clan (Purpurinado) | Xangai 2024,0.31,30,Legends,2024-12-08
Adesivo | HEROIC (Holográfico) | Xangai 2024,1.56,29,Legends,2024-12-09
Adesivo | Team Spirit (Holográfico) | Xangai 2024,6.23,30,Legends,2024-12-08
Adesivo | chelo (Holográfico) | Xangai 2024,2.3,7,Autographs,2024-12-09
Adesivo | MATYS (Dourado) | Xangai 2024,9.54,4,Autographs,2024-12-09
Adesivo | drop (Dourado) | Xangai 2024,9.43,6,Autographs,2024-12-09
Adesivo | Liazz (Purpurinado) | Xangai 2024,0.09,24,Autographs,2024-12-09
Adesivo | tabseN (Purpurinado) | Xangai 2024,0.09,15,Autographs,2024-12-09
Adesivo | Summer (Dourado) | Xangai 2024,15.88,6,Autographs,2024-12-08
Adesivo | FlameZ (Dourado) | Xangai 2024,14.81,6,Autographs,2024-12-09
Adesivo | EliGE (Purpurinado) | Xangai 2024,0.16,21,Autographs,2024-12-08
Adesivo | electronic (Dourado) | Xangai 2024,17.37,4,Autographs,2024-12-09
Adesivo | electronic (Purpurinado) | Xangai 2024,0.35,12,Autographs,2024-12-08
Adesivo | blameF (Purpurinado) | Xangai 2024,0.12,19,Autographs,2024-12-09
Adesivo | skullz (Holográfico) | Xangai 2024,0.0,0,Autographs,2024-12-08
Adesivo | Senzu (Holográfico) | Xangai 2024,11.39,7,Autographs,2024-12-09
Adesivo | fEAR (Dourado) | Xangai 2024,10.31,9,Autographs,2024-12-09
Adesivo | dexter (Holográfico) | Xangai 2024,26.22,8,Autographs,2024-12-09
Adesivo | VINI (Dourado) | Xangai 2024,9.95,2,Autographs,2024-12-09
Adesivo | bLitz (Purpurinado) | Xangai 2024,1.01,16,Autographs,2024-12-08
Adesivo | zont1x (Dourado) | Xangai 2024,19.23,4,Autographs,2024-12-09
Adesivo | fame (Holográfico) | Xangai 2024,0.99,8,Autographs,2024-12-08
Adesivo | kauez (Dourado) | Xangai 2024,10.0,7,Autographs,2024-12-09
Adesivo | aNdu (Purpurinado) | Xangai 2024,0.08,23,Autographs,2024-12-08
Adesivo | ropz (Dourado) | Xangai 2024,28.67,6,Autographs,2024-12-09
Adesivo | Summer (Holográfico) | Xangai 2024,3.17,9,Autographs,2024-12-09
Adesivo | VINI (Holográfico) | Xangai 2024,3.23,15,Autographs,2024-12-09
Adesivo | TRY (Holográfico) | Xangai 2024,0.69,22,Autographs,2024-12-08
Adesivo | mzinho (Dourado) | Xangai 2024,47.61,4,Autographs,2024-12-09
Adesivo | Techno4K | Xangai 2024,0.14,52,Autographs,2024-12-09
Adesivo | saffee (Holográfico) | Xangai 2024,2.13,22,Autographs,2024-12-08
Adesivo | mzinho | Xangai 2024,0.3,21,Autographs,2024-12-09
Adesivo | NiKo (Dourado) | Xangai 2024,337.52,6,Autographs,2024-12-09
Adesivo | JBa (Holográfico) | Xangai 2024,33.26,1,Autographs,2024-12-09
Adesivo | stanislaw (Dourado) | Xangai 2024,21.98,6,Autographs,2024-12-08
Adesivo | ztr (Dourado) | Xangai 2024,9.37,11,Autographs,2024-12-09
Adesivo | w0nderful (Holográfico) | Xangai 2024,1.22,37,Autographs,2024-12-09
Adesivo | ICY (Holográfico) | Xangai 2024,1.05,26,Autographs,2024-12-09
Adesivo | frozen (Holográfico) | Xangai 2024,2.5,4,Autographs,2024-12-08
Adesivo | JDC (Purpurinado) | Xangai 2024,0.05,21,Autographs,2024-12-08
Adesivo | Boombl4 (Dourado) | Xangai 2024,8.25,11,Autographs,2024-12-09
Adesivo | xertioN (Holográfico) | Xangai 2024,0.78,27,Autographs,2024-12-09
Adesivo | somebody (Dourado) | Xangai 2024,136.45,6,Autographs,2024-12-08
Adesivo | b1t (Purpurinado) | Xangai 2024,0.09,79,Autographs,2024-12-08
Adesivo | Brollan (Holográfico) | Xangai 2024,0.74,41,Autographs,2024-12-08
Adesivo | brnz4n (Gold) | Shanghai 2024,10.97,3,Autographs,2024-12-09
Adesivo | EliGE | Xangai 2024,0.04,19,Autographs,2024-12-09
Adesivo | biguzera | Xangai 2024,0.04,37,Autographs,2024-12-09
Adesivo | zont1x (Holográfico) | Xangai 2024,0.89,26,Autographs,2024-12-09
Adesivo | torzsi (Dourado) | Xangai 2024,8.11,9,Autographs,2024-12-08
Adesivo | kauez | Xangai 2024,0.06,23,Autographs,2024-12-08
Adesivo | zeRRoFIX (Purpurinado) | Xangai 2024,0.1,24,Autographs,2024-12-08
Adesivo | s-chilla | Xangai 2024,0.05,40,Autographs,2024-12-09
Adesivo | NQZ | Xangai 2024,0.08,22,Autographs,2024-12-09
Adesivo | rigoN | Xangai 2024,0.04,38,Autographs,2024-12-08
Adesivo | xertioN (Dourado) | Xangai 2024,5.0,11,Autographs,2024-12-09
Adesivo | Brollan (Purpurinado) | Xangai 2024,0.05,75,Autographs,2024-12-09
Adesivo | chopper (Holográfico) | Xangai 2024,0.98,18,Autographs,2024-12-09
Adesivo | Maka (Purpurinado) | Xangai 2024,0.19,35,Autographs,2024-12-08
Adesivo | FlameZ (Purpurinado) | Xangai 2024,0.1,41,Autographs,2024-12-09
Adesivo | Techno4K (Holográfico) | Xangai 2024,6.46,11,Autographs,2024-12-09
Adesivo | Grim (Dourado) | Xangai 2024,19.98,2,Autographs,2024-12-08
Adesivo | Sonic (Dourado) | Xangai 2024,8.24,4,Autographs,2024-12-08
Adesivo | insani (Purpurinado) | Xangai 2024,0.66,21,Autographs,2024-12-09
Adesivo | VINI | Xangai 2024,0.04,50,Autographs,2024-12-08
Adesivo | Liazz | Xangai 2024,0.03,73,Autographs,2024-12-09
Adesivo | lux (Purpurinado) | Xangai 2024,0.18,29,Autographs,2024-12-08
Adesivo | Senzu | Xangai 2024,0.4,34,Autographs,2024-12-09
Adesivo | afro (Dourado) | Xangai 2024,13.89,2,Autographs,2024-12-08
Adesivo | n0rb3r7 | Xangai 2024,0.04,32,Autographs,2024-12-08
Adesivo | tabseN (Holográfico) | Xangai 2024,2.08,6,Autographs,2024-12-09
Adesivo | hallzerk | Xangai 2024,0.04,17,Autographs,2024-12-09
Adesivo | chopper | Xangai 2024,0.03,247,Autographs,2024-12-09
Adesivo | stanislaw | Xangai 2024,0.04,65,Autographs,2024-12-08
Adesivo | fame | Xangai 2024,0.05,43,Autographs,2024-12-08
Adesivo | noway | Xangai 2024,0.06,21,Autographs,2024-12-09
Adesivo | NertZ | Xangai 2024,0.03,204,Autographs,2024-12-09
Adesivo | drop | Xangai 2024,0.04,51,Autographs,2024-12-09
Adesivo | NiKo (Purpurinado) | Xangai 2024,4.32,17,Autographs,2024-12-09
Adesivo | Ex3rcice | Xangai 2024,0.03,277,Autographs,2024-12-08
Adesivo | aNdu | Xangai 2024,0.03,53,Autographs,2024-12-08
Adesivo | brnz4n | Shanghai 2024,0.04,57,Autographs,2024-12-09
Adesivo | broky (Holográfico) | Xangai 2024,0.95,50,Autographs,2024-12-08
Adesivo | aNdu (Holográfico) | Xangai 2024,1.19,15,Autographs,2024-12-09
Adesivo | syrsoN (Purpurinado) | Xangai 2024,0.09,22,Autographs,2024-12-09
Adesivo | jL | Xangai 2024,0.11,77,Autographs,2024-12-08
Adesivo | Aleksib (Holográfico) | Xangai 2024,2.68,21,Autographs,2024-12-08
Adesivo | bLitz | Xangai 2024,0.19,29,Autographs,2024-12-09
Adesivo | Ex3rcice (Holográfico) | Xangai 2024,1.86,9,Autographs,2024-12-09
Adesivo | Volt (Purpurinado) | Xangai 2024,0.13,25,Autographs,2024-12-09
Adesivo | Jame | Xangai 2024,0.14,11,Autographs,2024-12-08
Adesivo | FlameZ | Xangai 2024,0.03,164,Autographs,2024-12-09
Adesivo | Heavygod | Xangai 2024,0.04,67,Autographs,2024-12-08
Adesivo | mezii (Dourado) | Xangai 2024,10.93,6,Autographs,2024-12-09
Adesivo | MATYS | Xangai 2024,0.13,8,Autographs,2024-12-08
Adesivo | felps | Xangai 2024,0.04,55,Autographs,2024-12-09
Adesivo | m0NESY (Holográfico) | Xangai 2024,25.81,11,Autographs,2024-12-09
Adesivo | saffee | Xangai 2024,0.03,79,Autographs,2024-12-09
Adesivo | Aleksib | Xangai 2024,0.05,86,Autographs,2024-12-09
Adesivo | broky | Xangai 2024,0.04,104,Autographs,2024-12-09
Adesivo | decenty | Xangai 2024,0.03,98,Autographs,2024-12-09
Adesivo | chelo | Xangai 2024,0.11,22,Autographs,2024-12-09
Adesivo | apEX (Purpurinado) | Xangai 2024,0.12,48,Autographs,2024-12-09
Adesivo | dexter | Xangai 2024,1.98,37,Autographs,2024-12-09
Adesivo | w0nderful (Purpurinado) | Xangai 2024,0.12,59,Autographs,2024-12-09
Cápsula de Adesivos das Desafiantes Regionais do Xangai 2024,0.92,949,Contenders,2024-12-09
Adesivo | 3DMAX (Holográfico) | Xangai 2024,4.68,45,Legends,2024-12-09
Adesivo | Techno4K (Dourado) | Xangai 2024,96.83,1,Autographs,2024-12-09
Adesivo | EliGE (Holográfico) | Xangai 2024,3.97,6,Autographs,2024-12-09
Adesivo | decenty (Dourado) | Xangai 2024,5.38,9,Autographs,2024-12-09
Adesivo | snow (Dourado) | Xangai 2024,24.79,4,Autographs,2024-12-09
Adesivo | Jimpphat (Dourado) | Xangai 2024,8.81,5,Autographs,2024-12-09
Adesivo | Boombl4 (Purpurinado) | Xangai 2024,0.11,19,Autographs,2024-12-09
Adesivo | JT (Holográfico) | Xangai 2024,2.99,7,Autographs,2024-12-09
Adesivo | Spinx (Dourado) | Xangai 2024,12.26,4,Autographs,2024-12-09
Adesivo | Kaze (Holográfico) | Xangai 2024,12.7,4,Autographs,2024-12-09
Adesivo | Ax1Le (Holográfico) | Xangai 2024,1.72,16,Autographs,2024-12-09
Adesivo | magixx (Dourado) | Xangai 2024,23.73,3,Autographs,2024-12-09
Adesivo | snow (Holográfico) | Xangai 2024,4.4,9,Autographs,2024-12-09
Adesivo | biguzera (Purpurinado) | Xangai 2024,0.21,26,Autographs,2024-12-09
Adesivo | noway (Purpurinado) | Xangai 2024,0.12,21,Autographs,2024-12-09
Adesivo | Kaze | Xangai 2024,0.29,27,Autographs,2024-12-09
Adesivo | somebody (Purpurinado) | Xangai 2024,1.31,19,Autographs,2024-12-09
Adesivo | donk (Dourado) | Xangai 2024,423.08,2,Autographs,2024-12-09
Adesivo | drop (Purpurinado) | Xangai 2024,0.17,27,Autographs,2024-12-09
Adesivo | yuurih (Purpurinado) | Xangai 2024,0.38,32,Autographs,2024-12-09
Adesivo | Ax1Le (Dourado) | Xangai 2024,6.18,9,Autographs,2024-12-09
Adesivo | fame (Dourado) | Xangai 2024,7.94,7,Autographs,2024-12-09
Adesivo | tabseN | Xangai 2024,0.04,21,Autographs,2024-12-09
Adesivo | Summer (Purpurinado) | Xangai 2024,0.34,29,Autographs,2024-12-09
Adesivo | bLitz (Dourado) | Xangai 2024,151.15,1,Autographs,2024-12-09
Adesivo | bodyy (Holográfico) | Xangai 2024,2.5,7,Autographs,2024-12-09
Adesivo | rigoN (Holográfico) | Xangai 2024,2.13,5,Autographs,2024-12-09
Adesivo | FL4MUS (Purpurinado) | Xangai 2024,0.2,36,Autographs,2024-12-09
Adesivo | iM (Purpurinado) | Xangai 2024,0.11,77,Autographs,2024-12-09
Adesivo | ChildKing (Purpurinado) | Xangai 2024,0.89,30,Autographs,2024-12-09
Adesivo | VINI (Purpurinado) | Xangai 2024,0.66,16,Autographs,2024-12-09
Adesivo | ztr (Holográfico) | Xangai 2024,3.97,16,Autographs,2024-12-09
Adesivo | NertZ (Purpurinado) | Xangai 2024,0.08,28,Autographs,2024-12-09
Adesivo | susp (Holográfico) | Xangai 2024,1.15,17,Autographs,2024-12-09
Adesivo | huNter- (Holográfico) | Xangai 2024,3.23,22,Autographs,2024-12-09
Adesivo | 910 | Xangai 2024,0.82,18,Autographs,2024-12-09
Adesivo | karrigan | Xangai 2024,0.05,54,Autographs,2024-12-09
Adesivo | FalleN (Purpurinado) | Xangai 2024,2.04,6,Autographs,2024-12-09
Adesivo | w0nderful (Dourado) | Xangai 2024,8.47,10,Autographs,2024-12-09
Adesivo | aliStair (Purpurinado) | Xangai 2024,0.12,45,Autographs,2024-12-09
Adesivo | jackasmo | Xangai 2024,0.04,37,Autographs,2024-12-09
Adesivo | TeSeS (Purpurinado) | Xangai 2024,0.07,28,Autographs,2024-12-09
Adesivo | ultimate | Xangai 2024,0.39,33,Autographs,2024-12-09
Adesivo | donk (Purpurinado) | Xangai 2024,3.84,43,Autographs,2024-12-09
Adesivo | felps (Purpurinado) | Xangai 2024,0.14,33,Autographs,2024-12-09
Adesivo | stanislaw (Holográfico) | Xangai 2024,2.64,12,Autographs,2024-12-09
Adesivo | FL1T (Purpurinado) | Xangai 2024,0.07,26,Autographs,2024-12-09
Adesivo | sl3nd | Xangai 2024,0.05,42,Autographs,2024-12-09
Adesivo | JDC | Xangai 2024,0.04,22,Autographs,2024-12-09
Adesivo | jambo | Xangai 2024,0.05,47,Autographs,2024-12-09
